date,supplier,region,transport,delay,weather,demand,inventory,traffic,port_delay,order_value,fuel_cost,risk
2025-09-12,Supplier_180,1,2,11,1,2,100,2,0,1026,4.38,Medium
2025-09-26,Supplier_489,3,2,11,1,1,31,1,1,953,4.85,Medium
2026-03-28,Supplier_430,4,3,3,2,1,54,1,0,3855,2.99,Low
2025-11-21,Supplier_107,3,1,8,1,0,74,2,0,2577,4.21,Medium
2025-10-27,Supplier_45,1,2,9,2,0,72,0,1,3071,4.24,Low
2026-02-19,Supplier_20,0,0,4,2,0,47,0,0,4876,2.76,Medium
2026-01-05,Supplier_199,3,3,9,3,2,96,2,1,2768,3.9,High
2025-04-15,Supplier_352,1,2,10,0,0,27,2,1,2277,4.94,High
2025-09-02,Supplier_280,3,2,10,0,0,85,1,1,4410,4.67,Medium
2026-04-03,Supplier_500,1,0,5,2,1,6,1,1,1914,3.38,Medium
2025-07-28,Supplier_453,4,0,5,2,0,65,0,0,3674,3.63,Medium
2025-09-13,Supplier_350,4,0,5,3,2,12,0,0,3529,3.48,Medium
2025-08-01,Supplier_11,4,3,1,1,2,54,2,0,1497,2.19,Medium
2025-07-12,Supplier_178,2,3,2,2,1,12,2,1,4386,2.31,Medium
2026-02-26,Supplier_151,2,2,1,0,0,77,2,1,3678,2.15,Low
2025-09-23,Supplier_274,4,1,7,0,0,65,0,1,4400,3.66,Low
2025-07-23,Supplier_104,2,3,1,3,0,60,1,1,3483,2.3,Medium
2025-04-21,Supplier_373,4,1,4,3,1,11,2,1,847,2.62,High
2025-08-04,Supplier_276,1,3,9,3,0,35,0,0,1608,4.19,High
2026-04-14,Supplier_100,2,0,3,0,0,14,2,1,1760,2.87,Medium
2026-02-23,Supplier_102,3,3,9,2,2,30,1,0,2212,4.69,Medium
2025-10-25,Supplier_58,2,1,11,1,0,21,0,0,2248,4.87,Medium
2025-10-21,Supplier_266,4,2,10,2,2,77,0,0,2376,4.28,Medium
2026-03-19,Supplier_429,2,2,10,1,1,35,0,0,582,4.49,Medium
2026-04-04,Supplier_138,3,3,4,2,0,82,2,0,616,3.34,Medium
2026-02-14,Supplier_156,4,3,2,0,0,32,1,0,2472,2.28,Low
2025-09-10,Supplier_449,2,3,1,1,1,87,0,0,2707,2.19,Medium
2026-03-13,Supplier_166,2,0,9,2,1,18,1,0,2522,4.3,Medium
2026-03-03,Supplier_242,4,1,2,2,1,67,2,0,3829,2.04,Medium
2025-08-06,Supplier_205,1,3,12,3,1,13,0,0,4004,5.39,High
2025-07-25,Supplier_326,4,1,12,1,1,15,0,0,2712,4.68,Medium
2026-03-07,Supplier_435,0,3,2,1,1,23,1,1,3831,2.07,Low
2025-11-02,Supplier_424,4,3,6,2,2,74,2,0,3177,3.92,Low
2026-02-10,Supplier_191,4,0,6,3,0,53,1,1,4670,3.78,Medium
2025-12-07,Supplier_272,4,1,6,0,2,7,2,0,3158,3.31,Medium
2025-08-12,Supplier_160,2,0,2,1,1,31,1,0,4660,2.63,Low
2025-07-01,Supplier_141,1,0,5,0,0,49,0,1,4106,3.04,Low
2025-08-28,Supplier_82,3,1,8,2,1,79,1,1,4929,3.55,Medium
2026-02-01,Supplier_101,1,1,9,0,1,70,1,1,895,3.9,Low
2025-09-08,Supplier_329,2,3,4,0,2,29,1,0,3984,3.13,Low
2026-02-06,Supplier_463,4,2,1,3,0,58,0,0,2136,2.09,Low
2025-05-10,Supplier_406,1,2,12,2,0,16,0,1,1439,4.69,High
2025-10-26,Supplier_301,4,1,8,3,1,10,0,1,4847,4.21,High
2025-12-04,Supplier_294,0,2,9,3,2,53,0,0,3786,4.23,High
2026-02-17,Supplier_346,4,0,10,1,2,63,1,0,4380,4.07,Low
2025-05-14,Supplier_78,2,3,8,1,0,43,0,0,3412,4.27,Medium
2026-01-16,Supplier_307,3,1,4,1,1,87,0,0,3815,2.91,Low
2025-11-06,Supplier_76,4,3,7,2,2,48,2,0,2955,4.21,High
2025-12-21,Supplier_19,1,1,5,1,2,83,1,1,2833,2.79,Medium
2025-06-17,Supplier_117,3,2,12,3,0,52,0,1,3584,5.13,High
2025-10-10,Supplier_357,0,1,10,3,2,92,2,0,3867,4.6,High
2025-07-18,Supplier_81,0,0,2,1,0,25,0,0,4083,2.41,Low
2025-07-10,Supplier_465,0,2,3,0,2,37,1,1,3939,2.47,Medium
2025-10-29,Supplier_396,4,3,8,3,2,76,2,0,4643,4.27,High
2025-08-16,Supplier_355,1,1,11,3,2,83,1,0,3687,4.99,High
2025-08-03,Supplier_291,4,3,10,0,1,17,0,1,2674,4.84,Medium
2026-03-06,Supplier_143,2,0,9,1,0,10,0,0,1264,3.87,Medium
2025-12-01,Supplier_210,0,3,2,1,0,69,0,1,4405,2.46,Low
2026-02-22,Supplier_331,2,1,4,0,2,87,0,1,4391,3.42,Medium
2025-06-19,Supplier_495,4,0,3,0,2,80,0,0,4115,2.34,Low
2025-10-13,Supplier_270,1,0,6,1,0,12,2,0,1779,3.6,Low
2026-03-22,Supplier_343,1,0,7,3,1,6,2,0,852,4.05,High
2025-12-11,Supplier_270,0,3,11,3,1,25,1,0,4137,4.86,Medium
2025-11-21,Supplier_324,4,1,10,0,0,10,2,0,1517,4.32,High
2025-04-27,Supplier_175,4,3,9,3,2,66,0,1,688,3.97,High
2025-05-09,Supplier_403,0,3,3,1,1,50,0,0,3718,3.21,Medium
2025-09-27,Supplier_465,0,2,4,1,1,49,1,1,4360,2.79,Low
2025-11-16,Supplier_174,3,3,3,3,0,58,2,1,3845,2.62,Low
2026-03-12,Supplier_173,0,0,6,1,2,42,1,0,3524,3.2,Medium
2025-06-23,Supplier_270,2,0,12,3,0,86,2,1,4383,4.88,High
2025-07-03,Supplier_56,2,1,9,0,1,26,1,1,3816,3.85,Low
2026-02-18,Supplier_317,2,1,7,3,0,41,2,1,1728,4.02,High
2025-06-10,Supplier_216,1,3,2,3,0,60,1,1,2681,2.48,Low
2025-06-21,Supplier_106,1,0,1,0,0,100,0,1,1226,1.94,Low
2025-05-25,Supplier_271,1,0,8,2,2,25,2,1,4618,4.16,Medium
2025-04-22,Supplier_413,1,2,10,3,2,10,0,0,2112,4.48,High
2025-07-05,Supplier_154,3,2,12,2,0,23,2,1,4254,5.11,Medium
2025-10-12,Supplier_157,3,3,12,2,1,72,2,0,1302,4.58,High
2025-07-26,Supplier_281,2,2,8,1,0,66,0,0,1529,4.48,Low
2025-12-30,Supplier_66,1,1,9,1,0,78,2,0,2255,3.83,High
2026-01-17,Supplier_150,1,2,12,2,2,97,1,0,4981,4.83,Medium
2025-08-09,Supplier_340,2,0,2,3,2,16,1,1,4034,2.14,Medium
2025-05-29,Supplier_58,2,1,9,1,2,81,2,1,3953,4.14,High
2025-09-12,Supplier_403,1,3,1,3,1,47,1,0,3088,2.24,Low
2026-04-06,Supplier_461,2,0,5,3,0,44,1,1,4148,3.49,High
2025-06-11,Supplier_299,4,2,5,2,2,46,1,0,2176,2.96,Medium
2025-12-17,Supplier_461,2,1,9,2,1,77,2,1,4285,4.36,Medium
2025-09-12,Supplier_330,2,2,2,1,1,74,1,1,2541,2.02,Low
2026-02-05,Supplier_149,1,0,8,2,0,87,1,1,4972,3.95,Medium
2025-11-25,Supplier_153,4,3,2,1,0,34,0,0,1033,2.66,Low
2025-09-01,Supplier_430,0,2,9,3,0,76,0,0,1846,4.26,High
2025-10-04,Supplier_318,3,2,6,0,0,80,0,1,2455,3.04,Medium
2025-06-22,Supplier_28,1,0,4,0,0,23,0,1,4456,2.69,Low
2025-10-26,Supplier_441,1,1,1,0,2,64,1,0,4353,2.1,Low
2026-01-09,Supplier_250,3,3,7,0,0,34,2,0,1605,3.97,Medium
2026-02-02,Supplier_165,1,2,6,0,2,5,0,0,4940,3.47,Low
2025-05-08,Supplier_367,2,2,4,3,1,21,2,0,4960,3.37,Medium
2025-06-18,Supplier_372,1,1,10,0,0,6,1,0,3932,4.45,Medium
2026-02-15,Supplier_53,4,2,2,0,0,32,2,0,3964,2.04,Low
2025-08-04,Supplier_58,0,0,10,1,2,95,0,0,2098,4.64,Medium
2025-05-08,Supplier_440,0,1,5,2,0,39,0,1,2827,3.04,Medium
2026-01-14,Supplier_238,1,3,7,1,2,74,1,0,2469,4.16,Low
2025-08-06,Supplier_181,3,0,11,0,0,87,2,1,515,5.0,High
2025-11-24,Supplier_415,4,2,10,3,1,63,1,0,3854,4.06,High
2025-04-18,Supplier_158,0,2,5,3,0,12,1,0,4077,3.31,Medium
2025-06-12,Supplier_189,0,0,5,3,2,33,2,1,2182,3.63,Medium
2025-06-19,Supplier_76,2,1,12,2,2,45,0,1,2805,4.83,High
2025-12-18,Supplier_43,0,0,11,0,1,78,0,1,3951,5.13,Medium
2025-05-23,Supplier_293,3,2,9,2,2,42,2,1,3416,4.39,Medium
2026-03-18,Supplier_114,0,2,1,3,0,22,2,1,2230,1.83,Medium
2026-03-10,Supplier_397,1,1,12,2,0,49,1,1,4735,4.94,High
2025-05-02,Supplier_190,0,3,7,3,0,35,1,0,2701,3.56,Medium
2025-12-05,Supplier_219,2,2,3,3,1,51,0,1,1512,2.32,Medium
2025-08-12,Supplier_386,4,2,1,3,1,57,0,0,1805,1.86,Medium
2025-05-25,Supplier_255,3,0,1,1,0,74,2,0,3699,1.95,Low
2026-02-28,Supplier_446,4,3,5,2,2,82,2,0,1012,3.62,Low
2026-01-07,Supplier_205,0,1,8,1,1,84,2,0,2337,4.03,Medium
2026-01-15,Supplier_298,1,3,9,0,2,69,1,0,2742,4.13,Medium
2026-01-11,Supplier_405,1,1,1,2,0,76,0,1,4124,2.42,Low
2026-02-13,Supplier_467,3,2,11,0,0,82,1,0,631,5.21,Medium
2026-03-07,Supplier_158,3,1,10,2,1,82,0,0,3171,4.65,Low
2025-07-19,Supplier_339,0,1,1,3,1,35,2,0,4646,2.6,Low
2026-02-12,Supplier_131,4,0,1,0,2,95,2,1,951,1.77,Low
2025-10-31,Supplier_477,2,3,5,2,1,76,0,1,3792,3.17,Low
2025-08-22,Supplier_100,3,3,5,2,0,89,2,0,3987,3.25,Medium
2026-04-03,Supplier_177,0,1,1,2,1,20,1,1,3103,2.29,Low
2026-02-16,Supplier_103,1,1,10,2,2,66,2,1,936,4.73,High
2025-07-10,Supplier_274,3,1,12,2,1,33,2,1,3861,5.1,High
2026-02-25,Supplier_259,4,1,8,1,2,96,2,1,4514,4.46,Medium
2026-01-05,Supplier_78,1,2,4,3,0,28,0,1,3384,3.1,Medium
2025-08-07,Supplier_364,1,3,7,3,1,25,1,1,1151,3.98,High
2025-07-21,Supplier_50,3,0,7,2,1,26,2,1,1493,3.79,High
2025-11-14,Supplier_475,0,0,10,0,1,95,0,0,3336,4.16,Low
2026-04-07,Supplier_492,1,2,2,0,2,12,2,1,1213,2.46,Low
2025-06-04,Supplier_204,3,1,2,1,0,96,0,1,1492,2.48,Low
2025-05-01,Supplier_432,1,2,8,0,2,29,0,1,4604,4.25,Medium
2025-10-23,Supplier_123,4,1,10,2,1,88,2,0,4919,4.09,High
2025-12-31,Supplier_398,4,0,1,2,2,95,1,0,4692,2.33,Low
2025-09-26,Supplier_285,3,1,1,3,2,74,1,1,2934,2.53,Medium
2026-02-18,Supplier_205,4,3,1,1,1,7,2,0,4641,2.63,Medium
2025-04-30,Supplier_180,2,2,1,0,1,90,1,0,4083,2.27,Low
2025-06-26,Supplier_133,0,1,2,0,0,45,2,0,1516,3.0,Low
2026-01-17,Supplier_49,2,0,7,0,1,35,0,0,1640,3.67,Medium
2025-08-01,Supplier_339,3,0,3,3,2,26,1,1,1255,2.58,Medium
2025-10-30,Supplier_112,0,2,10,0,1,96,1,0,998,4.33,Medium
2026-03-27,Supplier_448,1,0,12,0,1,49,1,1,1516,5.18,Medium
2025-12-11,Supplier_452,1,1,3,3,2,56,1,0,1610,2.42,Medium
2025-07-09,Supplier_396,1,3,12,1,1,48,2,0,2364,5.06,High
2025-06-04,Supplier_474,2,0,4,2,0,69,2,1,3970,3.18,Low
2026-02-14,Supplier_443,4,1,4,1,0,56,0,0,4407,3.3,Low
2025-12-05,Supplier_124,1,2,5,1,0,90,1,0,3948,2.79,Low
2025-05-11,Supplier_125,0,1,4,0,0,35,1,1,757,3.32,Low
2026-01-23,Supplier_135,0,0,1,0,1,25,2,0,4651,2.16,Medium
2025-06-22,Supplier_176,3,2,12,0,0,12,2,1,1672,4.79,High
2026-03-16,Supplier_236,0,1,6,1,0,18,1,1,502,3.82,Medium
2025-09-04,Supplier_153,2,1,10,2,2,95,1,0,4511,4.85,High
2026-02-05,Supplier_467,3,0,8,0,0,39,2,1,2912,4.27,Medium
2025-12-21,Supplier_151,3,1,4,3,0,98,0,0,1807,3.26,Low
2026-04-02,Supplier_249,0,0,7,0,1,17,2,0,803,3.93,Low
2025-10-24,Supplier_203,4,2,6,1,1,23,0,1,4973,3.8,Low
2025-05-27,Supplier_388,2,3,4,1,1,78,2,0,657,2.69,Medium
2025-08-28,Supplier_425,2,0,4,2,1,31,0,1,2122,3.44,Low
2026-02-21,Supplier_131,0,0,12,1,2,11,0,1,2523,4.65,High
2025-11-06,Supplier_337,1,2,5,1,0,72,0,1,4263,3.4,Low
2025-05-10,Supplier_253,1,0,2,3,0,50,2,0,2267,2.13,Medium
2026-02-20,Supplier_449,2,1,2,0,0,86,0,1,3616,2.72,Low
2025-06-18,Supplier_445,1,3,4,2,0,91,0,0,1083,2.58,Medium
2026-02-23,Supplier_390,2,3,8,3,1,52,2,1,2569,3.6,High
2026-01-17,Supplier_497,0,0,3,3,1,74,1,0,1056,2.69,Medium
2025-09-28,Supplier_312,1,1,11,3,1,61,2,0,1760,5.08,Medium
2026-03-18,Supplier_365,2,2,12,2,0,71,1,1,3768,4.58,Medium
2025-11-15,Supplier_143,0,1,7,2,1,45,2,0,559,4.1,Medium
2025-09-24,Supplier_30,3,1,4,1,1,72,1,1,2591,3.1,Medium
2025-10-23,Supplier_196,0,0,1,2,2,64,1,1,686,1.99,Low
2026-01-18,Supplier_442,1,3,12,3,1,54,0,1,3173,4.63,High
2025-04-27,Supplier_475,3,1,8,0,1,49,0,0,923,3.59,Medium
2025-09-28,Supplier_196,0,2,6,2,2,8,1,0,1462,3.41,Medium
2026-02-15,Supplier_251,0,0,8,2,0,88,0,0,4067,3.71,Low
2026-04-03,Supplier_309,1,2,4,2,2,81,0,1,2966,2.53,Low
2025-11-19,Supplier_496,2,2,7,0,2,91,2,0,958,4.1,Medium
2025-12-04,Supplier_329,1,2,11,3,2,51,2,0,2367,4.86,High
2025-05-05,Supplier_169,1,0,1,1,2,38,2,1,2480,2.6,Low
2025-07-25,Supplier_471,1,0,7,0,0,95,2,0,1610,3.94,Medium
2026-03-14,Supplier_45,3,1,12,2,2,92,0,1,644,5.27,High
2025-11-18,Supplier_347,0,2,10,3,1,98,1,1,3055,4.67,High
2025-10-25,Supplier_361,3,3,5,1,2,17,0,0,3172,3.22,Medium
2025-05-12,Supplier_420,4,0,7,0,2,8,2,0,4316,4.22,Low
2026-03-13,Supplier_82,3,0,11,2,2,16,2,1,535,5.14,High
2025-08-27,Supplier_201,0,0,8,3,2,62,2,1,1378,4.13,Medium
2025-10-22,Supplier_144,3,3,2,0,0,69,0,1,652,2.53,Medium
2025-09-27,Supplier_236,3,0,9,1,2,95,0,0,2358,4.26,Low
2025-11-02,Supplier_285,1,3,4,2,1,31,1,0,3368,3.24,Low
2026-03-14,Supplier_339,0,3,6,0,0,85,1,0,3040,3.86,Low
2025-04-25,Supplier_111,1,2,5,0,0,68,0,0,2332,3.25,Low
2026-02-18,Supplier_199,0,2,7,3,2,68,0,0,796,3.63,Medium
2025-08-20,Supplier_24,1,3,7,0,0,42,2,0,3068,3.58,Medium
2025-12-17,Supplier_69,2,1,5,1,2,10,0,0,2511,3.16,Low
2026-03-12,Supplier_143,1,1,10,0,2,70,0,0,2065,4.28,Medium
2026-04-14,Supplier_310,3,0,1,0,0,63,1,0,1010,1.88,Low
2025-09-13,Supplier_191,4,0,9,1,0,43,2,1,3142,4.24,High
2025-06-05,Supplier_205,2,3,11,2,1,7,0,0,3024,4.37,Medium
2026-01-24,Supplier_267,0,3,11,3,0,34,0,1,4726,5.22,High
2025-10-04,Supplier_302,1,2,2,1,1,69,0,0,3674,2.55,Low
2025-11-14,Supplier_273,0,1,1,0,0,19,1,0,3444,1.8,Low
2025-09-25,Supplier_423,2,3,3,1,0,65,2,1,4733,2.68,Medium
2026-04-08,Supplier_360,3,3,2,2,1,93,2,1,4008,2.57,Low
2025-11-12,Supplier_261,1,2,11,1,0,42,1,1,1896,5.1,High
2025-10-23,Supplier_457,0,2,1,0,2,11,2,1,1301,2.67,Low
2025-09-21,Supplier_414,2,3,9,1,0,56,2,1,4846,3.87,High
2026-01-19,Supplier_448,1,3,10,0,2,62,0,0,1110,4.98,Medium
2026-03-30,Supplier_481,1,2,7,0,1,44,2,1,507,3.65,Medium
2026-04-09,Supplier_408,4,3,7,0,0,79,0,0,1335,4.14,Low
2025-11-04,Supplier_9,2,2,1,1,2,9,0,1,1195,2.29,Medium
2025-12-26,Supplier_74,0,3,11,0,1,25,1,1,2558,4.89,High
2025-09-16,Supplier_123,2,0,4,2,1,99,2,0,1881,2.73,Low
2025-08-11,Supplier_496,1,0,10,0,2,17,1,1,1916,4.59,Low
2026-04-12,Supplier_467,2,0,8,0,1,43,2,0,3271,3.68,Medium
2025-05-02,Supplier_82,1,1,10,1,2,81,0,1,4899,4.37,Low
2026-02-28,Supplier_295,1,3,12,0,1,88,1,1,2550,4.96,Medium
2025-08-06,Supplier_5,3,0,8,0,1,47,2,0,2606,3.66,Low
2025-11-28,Supplier_474,4,2,2,2,2,99,1,1,4225,2.24,Medium
2025-09-14,Supplier_361,0,3,5,1,0,21,2,1,2201,3.24,Medium
2026-01-19,Supplier_163,3,0,10,0,1,27,2,1,4077,4.2,Medium
2026-03-01,Supplier_314,1,0,11,3,2,79,1,1,1075,5.25,Medium
2026-04-05,Supplier_36,0,2,11,0,0,80,2,0,2260,5.02,Medium
2025-07-02,Supplier_88,4,1,10,0,0,30,0,0,2697,4.24,Low
2025-09-04,Supplier_179,0,2,8,1,1,28,1,0,4535,4.4,Low
2026-02-04,Supplier_17,3,1,1,1,1,17,1,1,3871,2.72,Medium
2026-03-05,Supplier_426,4,2,6,3,1,62,1,1,1722,3.05,Medium
2025-11-16,Supplier_384,2,1,7,3,0,89,2,0,4656,4.13,High
2025-05-24,Supplier_121,3,3,12,2,2,20,1,0,2827,4.55,High
2025-05-07,Supplier_205,3,0,10,0,1,28,1,0,1337,4.69,Medium
2025-11-16,Supplier_464,1,0,8,2,1,48,0,0,3607,3.98,Low
2026-01-19,Supplier_496,1,0,10,2,1,94,0,0,2583,4.82,Medium
2026-01-04,Supplier_10,1,2,8,2,1,19,1,0,2895,3.92,High
2025-12-23,Supplier_22,1,3,6,2,1,81,2,0,2591,3.99,Medium
2025-05-23,Supplier_52,2,2,9,1,0,77,1,0,2254,4.65,Medium
2025-07-16,Supplier_292,4,1,10,2,0,99,2,1,3730,4.35,Medium
2026-02-07,Supplier_117,2,2,6,3,2,96,1,0,1751,3.72,Medium
2025-10-21,Supplier_199,3,3,7,3,2,22,1,1,2255,3.5,High
2025-06-09,Supplier_369,4,3,7,1,0,53,1,0,2130,3.31,Low
2026-02-13,Supplier_291,3,1,11,2,1,16,2,1,3714,4.36,Medium
2026-03-28,Supplier_312,1,2,6,1,1,44,2,1,585,3.2,Medium
2025-10-22,Supplier_347,1,2,6,2,1,10,2,1,1003,3.25,High
2025-09-25,Supplier_171,1,0,9,0,0,88,2,1,3499,4.61,Medium
2025-09-24,Supplier_436,3,1,3,1,1,67,1,0,3306,2.66,Medium
2025-09-09,Supplier_236,1,3,6,1,1,45,2,0,1623,3.24,Medium
2025-09-18,Supplier_190,4,1,12,3,1,9,1,1,2514,5.48,High
2026-03-07,Supplier_441,1,0,2,3,2,67,1,0,1069,2.93,Medium
2025-05-17,Supplier_426,3,3,11,2,0,93,1,0,4829,4.84,High
2025-09-12,Supplier_170,0,3,9,1,1,79,2,0,3399,4.06,High
2025-05-16,Supplier_93,4,3,3,3,0,8,2,1,1652,3.12,Medium
2025-10-06,Supplier_445,0,1,9,3,1,42,0,0,3582,4.3,High
2025-04-21,Supplier_117,4,3,11,3,0,54,2,0,3566,4.82,Medium
2025-05-14,Supplier_42,2,3,2,1,2,90,1,1,3574,2.7,Medium
2026-01-10,Supplier_249,1,2,2,1,2,37,1,0,641,2.51,Medium
2026-01-09,Supplier_290,1,2,5,0,0,99,1,0,1443,3.35,Low
2025-11-22,Supplier_116,2,1,4,3,1,57,1,1,538,2.93,Low
2025-08-16,Supplier_194,4,0,3,3,2,49,0,0,2969,2.66,Medium
2026-01-09,Supplier_326,2,3,10,0,1,57,2,1,4048,4.81,Low
2025-09-16,Supplier_334,0,0,11,1,2,11,1,1,4108,5.16,High
2026-04-09,Supplier_277,4,3,5,2,0,34,2,1,2614,2.95,Medium
2026-04-07,Supplier_380,2,0,3,1,1,29,2,0,1953,3.18,Medium
2026-02-18,Supplier_417,4,1,10,3,0,24,1,1,4743,4.77,High
2026-02-07,Supplier_9,4,0,11,0,1,8,2,1,4634,4.77,High
2025-10-25,Supplier_211,2,0,1,0,1,96,1,1,4861,2.5,Medium
2025-07-14,Supplier_104,4,3,3,0,1,66,2,0,4744,2.4,Low
2026-03-15,Supplier_328,0,3,9,2,2,65,1,0,3713,3.88,Medium
2025-11-03,Supplier_414,4,3,8,1,0,63,1,0,1600,3.8,Medium
2026-02-14,Supplier_355,2,2,11,1,0,86,1,1,2282,4.39,High
2025-08-28,Supplier_259,0,1,5,2,0,39,2,0,4262,2.76,Medium
2025-12-04,Supplier_375,0,1,12,0,1,44,2,0,884,5.33,Medium
2026-04-10,Supplier_355,4,0,2,2,2,56,2,1,1214,2.83,Medium
2026-03-03,Supplier_225,2,2,9,1,1,49,0,1,2278,4.44,Medium
2026-01-10,Supplier_402,4,0,11,0,1,84,2,0,905,4.83,High
2025-09-21,Supplier_482,2,2,1,3,0,5,1,0,1275,2.45,Medium
2026-04-10,Supplier_298,0,0,3,3,0,42,1,1,1818,2.53,Medium
2025-07-27,Supplier_4,0,0,7,0,0,11,2,0,4889,3.65,Low
2025-05-28,Supplier_235,1,1,8,0,1,21,2,0,4209,4.07,Medium
2025-11-07,Supplier_183,0,1,2,1,0,11,2,0,1656,2.71,Low
2026-03-20,Supplier_356,0,0,2,3,1,100,2,1,4332,2.77,Medium
2026-02-03,Supplier_79,2,3,9,2,1,35,2,0,3154,4.36,Medium
2025-09-01,Supplier_387,3,0,4,2,0,7,2,1,3059,2.78,Low
2026-04-12,Supplier_498,2,0,6,0,0,94,0,0,2296,3.52,Medium
2025-09-12,Supplier_33,3,1,5,0,2,82,0,0,1708,2.94,Low
2025-08-01,Supplier_414,0,3,6,1,0,74,2,0,2335,3.53,Medium
2025-05-20,Supplier_468,0,1,4,2,1,52,0,0,3041,2.97,Low
2026-02-11,Supplier_375,4,0,8,3,0,14,1,0,4919,3.64,High
2025-11-23,Supplier_140,4,0,12,2,0,88,0,0,2020,5.02,High
2025-07-18,Supplier_15,2,1,6,3,2,27,2,0,1551,3.04,Medium
2025-08-13,Supplier_7,1,1,7,2,1,12,0,1,2776,3.5,Low
2025-06-25,Supplier_227,2,1,10,1,0,72,2,1,4307,4.79,Medium
2025-06-23,Supplier_80,4,3,11,2,0,90,2,1,4045,4.8,High
2025-08-29,Supplier_247,0,1,9,2,1,68,1,0,4465,3.93,High
2025-05-30,Supplier_64,1,3,6,2,1,91,1,1,2254,3.84,Low
2025-07-08,Supplier_316,2,1,10,3,1,65,0,1,1730,4.06,Medium
2025-07-16,Supplier_262,0,2,2,0,2,38,2,1,1222,2.66,Low
2025-06-28,Supplier_446,0,3,4,0,2,96,2,1,3876,2.67,Medium
2026-01-21,Supplier_475,3,2,3,1,0,5,1,1,4431,2.91,Medium
2025-10-21,Supplier_96,3,1,2,3,1,66,0,1,2525,2.04,Low
2025-09-24,Supplier_323,3,3,5,2,0,99,0,0,2518,2.92,Medium
2025-06-29,Supplier_25,2,1,6,0,2,100,0,1,1202,3.82,Low
2025-06-08,Supplier_290,4,0,4,3,2,11,1,0,3429,3.02,Medium
2026-02-11,Supplier_398,4,2,3,0,2,94,1,0,4290,2.84,Medium
2026-01-09,Supplier_420,1,1,3,3,2,74,2,0,4437,2.38,Medium
2026-02-22,Supplier_81,2,0,9,2,0,21,0,1,1680,4.49,High
2026-01-14,Supplier_346,4,2,1,2,2,7,2,1,2214,2.04,Medium
2026-01-25,Supplier_479,2,1,1,0,2,28,2,0,4595,1.96,Low
2025-05-08,Supplier_435,0,1,8,0,1,74,1,0,939,4.34,Medium
2025-10-07,Supplier_289,4,2,11,3,0,30,2,0,3486,4.73,Medium
2025-07-18,Supplier_478,2,0,2,2,1,10,2,1,4705,2.48,Medium
2026-03-03,Supplier_424,3,2,5,1,0,70,0,1,4596,2.88,Medium
2025-08-31,Supplier_280,2,3,7,0,1,73,1,0,3648,4.01,Medium
2025-11-05,Supplier_380,0,2,7,2,1,19,1,1,1695,3.77,High
2025-09-14,Supplier_324,1,0,2,0,2,51,0,1,2198,2.8,Low
2025-09-15,Supplier_123,4,0,7,0,2,83,1,1,2871,4.05,Low
2025-05-03,Supplier_130,0,3,7,1,1,76,1,1,1394,3.51,Low
2025-08-22,Supplier_158,2,3,4,2,0,27,1,0,3214,2.68,Medium
2025-07-17,Supplier_452,1,0,7,0,2,79,2,1,3080,3.3,Low
2025-05-12,Supplier_415,0,1,11,2,0,48,0,0,1330,4.95,High
2025-10-27,Supplier_34,1,1,7,0,1,99,1,0,3326,3.86,Medium
2025-07-05,Supplier_306,4,0,4,3,0,25,2,1,1878,2.51,High
2025-05-08,Supplier_131,4,3,10,0,2,24,2,1,4721,4.72,High
2025-08-21,Supplier_433,0,3,5,0,1,10,0,1,1515,2.85,Low
2025-10-23,Supplier_195,3,1,7,1,2,60,2,0,535,3.98,Low
2025-05-20,Supplier_463,2,3,8,2,0,11,1,0,1196,4.16,High
2026-02-27,Supplier_474,1,0,12,2,0,30,0,0,3488,5.07,High
2025-12-18,Supplier_244,4,3,3,3,0,49,2,0,2377,3.02,Medium
2025-11-14,Supplier_254,3,0,9,3,2,58,1,0,2240,4.42,High
2025-12-04,Supplier_349,4,2,7,2,1,35,2,0,4651,3.54,High
2026-01-13,Supplier_61,3,2,12,1,1,84,1,0,3120,4.92,High
2026-04-14,Supplier_457,1,3,4,0,2,13,0,1,1827,2.96,Low
2025-06-15,Supplier_261,3,3,11,3,2,67,0,1,2911,4.79,High
2025-06-02,Supplier_82,4,2,11,1,1,37,1,1,3606,4.43,High
2025-05-10,Supplier_78,2,0,9,1,2,67,1,1,3706,4.15,Medium
2025-08-31,Supplier_21,0,2,7,0,1,73,1,0,1067,4.01,Medium
2026-02-01,Supplier_88,2,1,3,3,0,87,1,1,3404,3.02,Medium
2025-11-29,Supplier_24,2,0,11,3,2,76,0,1,1954,4.85,High
2025-07-29,Supplier_294,3,1,4,0,2,54,2,0,1993,2.65,Low
2026-04-09,Supplier_317,3,2,7,2,2,33,0,0,2191,4.08,Medium
2026-02-10,Supplier_331,2,0,4,0,1,15,1,1,2384,2.57,Low
2025-09-26,Supplier_102,4,0,1,3,2,29,0,0,3441,2.0,Medium
2026-02-07,Supplier_243,4,1,6,2,2,90,0,1,3875,3.65,Low
2025-12-31,Supplier_161,3,0,10,2,1,69,2,0,3807,4.67,High
2026-02-06,Supplier_381,2,1,10,0,2,6,1,1,948,4.52,Medium
2025-08-14,Supplier_70,1,2,5,3,1,26,2,0,4456,3.36,High
2026-03-22,Supplier_3,1,2,4,2,0,46,2,0,855,3.44,Low
